Loyalty#,Customer Name,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Marital Status,LoyaltyStatus,EnrollmentDateOpening,EnrollmentType,Status,MembershipMonths,CLV_log,Income_log,NumFlights_Total,NumFlightsWithCompanions_Total,PointsAccumulated_Total,PointsRedeemed_Total,CompainFlights%,behavior_cluster,value_cluster,final_cluster
849330,Rich Rimmer,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Suburban,Single,Aurora,2015-12-15,Standard,Active,0.9,0.41590344656070544,0.9291264892110921,0.611111111111111,0.27,0.4980302583102514,0.0,0.19846153846153847,1,0,1
796541,Micheal Fassett,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,male,Bachelor,Urban,Married,Aurora,2019-07-11,Standard,Active,0.36250000000000004,0.4159835071893756,0.8950959280102502,0.5263157894736842,0.6900000000000001,0.3407147629247097,0.22736601251436342,0.5861538461538462,0,1,1
183224,Ileen Sees,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,Bachelor,Suburban,Married,Aurora,2017-11-26,Standard,Active,0.6125,0.4160310490958299,0.9342121279509031,0.5818713450292398,0.33,0.6449283644769134,0.07993336377458089,0.25384615384615383,0,0,1
283709,Juli Palomba,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,female,Bachelor,Urban,Married,Aurora,2020-09-25,Standard,Active,0.1875,0.4160310490958299,0.9342121279509031,0.29239766081871343,0.23,0.29109167892255633,0.24516159786442945,0.3507692307692308,1,1,2
319092,Patty Ruybal,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,male,College,Urban,Single,Aurora,2019-07-15,Standard,Cancelled,0.1,0.41616442069416015,0.0,0.12280701754385964,0.1,0.15905987099231003,0.0,0.3584615384615385,1,2,0
845488,Dale Heindl,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,College,Urban,Single,Aurora,2020-08-31,Standard,Active,0.1875,0.41616442069416015,0.0,0.2573099415204678,0.15,0.2439279637324892,0.34749185863887483,0.26,1,2,0
337818,Azalee Metott,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Urban,Married,Aurora,2017-10-03,Standard,Active,0.625,0.4163229410500562,0.921232608754414,0.7339181286549707,0.42,0.6330738276821443,0.4667170118068553,0.2569230769230769,0,0,1
271043,Tonette Sorzano,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,male,Bachelor,Rural,Married,Aurora,2017-10-28,Standard,Active,0.625,0.4165031829675674,0.9542368339705244,0.6140350877192983,0.36,0.566492261869491,0.39827438268662413,0.2630769230769231,0,0,1
451183,Hue Zangara,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Urban,Married,Aurora,2020-01-18,Standard,Cancelled,0.1,0.4165399943952721,0.8604233316618908,0.18421052631578946,0.36,0.2551481055347944,0.0,0.8646153846153847,1,1,2
659882,Danae Beiswanger,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Rural,Married,Aurora,2019-08-21,Standard,Cancelled,0.25,0.41660053051646306,0.9196652088367578,0.39473684210526316,0.31,0.33883376351810357,0.14413596198523768,0.3507692307692308,1,1,2
734727,Hortense Fitzherbert,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,female,College,Urban,Single,Aurora,2018-07-29,Standard,Active,0.5125000000000001,0.41713421721345467,0.0,0.5730994152046783,0.64,0.5284319322817747,0.07489048677561957,0.5,0,2,0
981434,Betsy Fingleton,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,High School or Below,Suburban,Single,Aurora,2016-01-16,Standard,Active,0.8875000000000001,0.41800328566258926,0.8507681065532334,0.5029239766081871,0.25,0.4706792407367519,0.0,0.2230769230769231,1,0,1
939319,Mauro Giffith,Saskatchewan,Regina,0.42062330601303666,0.3696425137673831,female,Bachelor,Urban,Single,Aurora,2016-02-24,Standard,Active,0.875,0.41807222962198987,0.9024388758866417,0.6695906432748538,0.4,0.4622798959693311,0.16407665173038424,0.2676923076923077,0,0,1
211524,Walker Dosher,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Suburban,Married,Aurora,2021-01-22,Standard,Active,0.1375,0.41832907487943993,0.9282279915307696,0.29239766081871343,0.21,0.22358281241706737,0.2882217460898887,0.32,1,1,2
404920,Yuki Bohon,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Rural,Single,Aurora,2019-07-04,Standard,Active,0.36250000000000004,0.4183300382725901,0.0,0.30409356725146197,0.28,0.40212821406436,0.3022916238063937,0.4107692307692308,1,2,0
380059,Eugene Lathan,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Suburban,Married,Aurora,2016-09-15,Standard,Active,0.7875000000000001,0.41846825584027325,0.9156045419464719,0.4473684210526315,0.46,0.41025431123210515,0.33428504046846075,0.46,0,0,1
159680,Melina Kaak,Saskatchewan,Regina,0.42062330601303666,0.3696425137673831,female,College,Rural,Divorced,Aurora,2018-10-06,Standard,Active,0.47500000000000003,0.4187132440904944,0.0,0.6754385964912281,0.54,0.540240272539908,0.20221685876431952,0.3584615384615385,0,2,0
109612,Malcom Pelkowski,Prince Edward Island,Charlottetown,0.18342729900727672,0.8734764178225316,female,College,Urban,Divorced,Aurora,2020-09-12,Standard,Cancelled,0.125,0.41946295358818686,0.0,0.22807017543859648,0.21,0.14512073303372514,0.13992102001595658,0.4092307692307693,1,2,0
703621,Minna Morrow,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,College,Urban,Divorced,Aurora,2017-07-10,Standard,Active,0.6625000000000001,0.41946295358818686,0.0,0.38596491228070173,0.47000000000000003,0.42325252824237203,0.4486579925837093,0.543076923076923,0,2,0
985757,Alonzo Coiner,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Rural,Married,Aurora,2021-12-20,Standard,Active,0.0,0.4196995248686135,0.0,0.5789473684210527,0.52,0.5924726885794579,0.28191438650014305,0.40153846153846157,0,2,0
708160,Annis Bowcutt,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,male,College,Urban,Single,Aurora,2018-06-26,Standard,Active,0.525,0.4202621947477887,0.0,0.5409356725146198,0.41000000000000003,0.5108616622946114,0.31556116432754117,0.3384615384615385,0,2,0
127185,Coreen Julias,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,College,Suburban,Divorced,Aurora,2019-07-06,Standard,Active,0.36250000000000004,0.42037231513823103,0.0,0.5555555555555556,0.11,0.563487802008103,0.0,0.08923076923076924,1,2,0
318945,Jacinto Durhan,New Brunswick,Fredericton,0.1679420761892132,0.830825686433379,male,College,Urban,Divorced,Aurora,2019-06-21,Standard,Active,0.375,0.42037231513823103,0.0,0.4941520467836257,0.7000000000000001,0.5083774400266451,0.3426923443607589,0.633846153846154,0,2,0
694021,Herminia Klinski,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Suburban,Married,Aurora,2021-03-11,2021 Promotion,Cancelled,0.1,0.4204412412506202,0.0,0.11988304093567251,0.17,0.13593576631348547,0.0,0.6230769230769231,1,2,0
408990,Ned Snobeck,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Urban,Single,Aurora,2016-07-26,Standard,Active,0.8125,0.4206522373514239,0.0,0.5818713450292398,0.44,0.5882120760835896,0.25631614071884834,0.3384615384615385,0,2,0
595624,Cathrine Kinderman,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,female,Bachelor,Rural,Single,Aurora,2021-10-29,Standard,Active,0.025,0.42066945552808077,0.8840511971030058,0.049707602339181284,0.01,0.04549446161095888,0.0,0.08615384615384615,1,1,2
730715,Ilda Filbey,New Brunswick,Moncton,0.17494631338369793,0.8534730810994458,female,Bachelor,Suburban,Single,Aurora,2018-01-09,Standard,Active,0.5875,0.42066945552808077,0.8840511971030058,0.8216374269005847,0.58,0.8218504282517236,0.20445228334445611,0.316923076923077,0,0,1
353648,Sparkle Deedrick,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,female,College,Suburban,Single,Aurora,2020-02-16,Standard,Cancelled,0.1125,0.42091615005313043,0.0,0.2514619883040936,0.44,0.13874069645280807,0.2013061302316713,0.7784615384615385,0,2,0
967241,Travis Batzri,Quebec,Hull,0.1377858380998389,0.7206753033987967,male,College,Urban,Single,Aurora,2017-11-16,Standard,Active,0.6125,0.42091615005313043,0.0,0.6929824561403509,0.41000000000000003,0.5774204808764591,0.16507770044808848,0.26461538461538464,0,2,0
314713,Bernetta Vizarro,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,female,College,Urban,Divorced,Aurora,2020-08-23,Standard,Active,0.2,0.42106283568714886,0.0,0.1783625730994152,0.15,0.3082807221712204,0.16601351792103006,0.37230769230769234,1,2,0
367685,Nohemi Lonneman,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,female,College,Suburban,Single,Aurora,2021-06-04,Standard,Cancelled,0.037500000000000006,0.42109579508649553,0.0,0.08771929824561403,0.0,0.06888760143930996,0.0,0.0,1,2,0
207576,Reginia Mas,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,male,Bachelor,Suburban,Married,Aurora,2015-05-12,Standard,Active,0.9875,0.421154540579856,0.9477408100476443,0.6228070175438597,0.72,0.6443931024779597,0.36924146097917115,0.5169230769230769,0,0,1
252450,Maggie Maulin,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Rural,Married,Aurora,2021-03-22,2021 Promotion,Active,0.1125,0.42118367061865447,0.8808196437885728,0.5175438596491228,0.53,0.5529066888934259,0.45348510469614783,0.4584615384615385,0,1,1
866417,Madeleine Lambertson,Ontario,Kingston,0.07026547417201279,0.7112928645835699,female,Bachelor,Suburban,Married,Aurora,2021-11-24,Standard,Active,0.0125,0.4212567230985651,0.9972202699476491,0.038011695906432746,0.01,0.011935275422628103,0.0,0.10923076923076923,1,1,2
392206,Jenine Schwingler,British Columbia,West Vancouver,0.3576683905922917,0.1444745476011431,male,College,Rural,Single,Aurora,2015-12-05,Standard,Active,0.9,0.4214733974165492,0.0,0.6403508771929824,0.73,0.6026753832557353,0.11036624835040218,0.5107692307692309,0,2,0
967727,Glennie Burres,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,College,Urban,Single,Aurora,2021-06-11,Standard,Active,0.07500000000000001,0.4214733974165492,0.0,0.07017543859649122,0.06,0.08486682900513441,0.0,0.36923076923076925,1,2,0
462833,Tijuana Reddig,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Urban,Married,Aurora,2019-04-25,Standard,Active,0.4,0.421606003971394,0.0,0.5292397660818714,0.67,0.488944705413532,0.559493404117597,0.5661538461538461,0,2,0
971097,Iraida Korpela,Ontario,Sudbury,0.19943179691055546,0.6570440451576334,male,College,Urban,Single,Aurora,2017-10-10,Standard,Active,0.625,0.4216093422930318,0.0,0.4766081871345029,0.2,0.3104652988185762,0.29550757435107455,0.18769230769230769,1,2,0
338346,Curtis Zolman,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,male,College,Suburban,Single,Aurora,2017-09-24,Standard,Active,0.6375000000000001,0.4217795516282621,0.0,0.5497076023391813,0.44,0.6749593428353102,0.5712525904330853,0.3584615384615385,0,2,0
550173,Sofia Romanson,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Suburban,Divorced,Aurora,2018-10-21,Standard,Active,0.47500000000000003,0.42181291564569,0.9827336364080003,0.42690058479532167,0.47000000000000003,0.5615541469746322,0.28873105157784346,0.49230769230769234,0,0,1
354442,Allena Jarrell,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Suburban,Married,Aurora,2020-01-24,Standard,Active,0.28750000000000003,0.42201112320345224,0.9611641212124695,0.38596491228070173,0.4,0.5352810953943036,0.4377292501919304,0.4630769230769231,0,1,1
884505,Arianne Brett,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,College,Rural,Single,Aurora,2020-04-21,Standard,Active,0.25,0.42201874417798235,0.0,0.5701754385964912,0.14,0.5712287408172096,0.09225203345861079,0.10923076923076923,1,2,0
723707,Marvin Potulski,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,male,Bachelor,Rural,Married,Aurora,2021-05-30,Standard,Active,0.08750000000000001,0.42216446122647033,0.9857662538849851,0.11695906432748537,0.0,0.08452983299320138,0.0,0.0,1,1,2
795820,Delphia Higdon,Alberta,Calgary,0.45464428134357915,0.2548567379230384,female,College,Suburban,Divorced,Aurora,2020-01-17,Standard,Active,0.28750000000000003,0.4224219267568565,0.0,0.39766081871345027,0.22,0.42410372400251284,0.0,0.24769230769230774,1,2,0
155795,Ulysses Daughenbaugh,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,female,Bachelor,Suburban,Married,Aurora,2021-04-14,2021 Promotion,Active,0.1,0.42244666325556457,0.8977664718976425,0.7076023391812866,0.76,0.5832753653387807,0.45338976672303316,0.4815384615384616,0,1,1
452279,Ivey Dennis,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,male,College,Rural,Single,Aurora,2020-03-03,Standard,Cancelled,0.1,0.4226154875724877,0.0,0.26608187134502925,0.05,0.13993366233505097,0.13962246162646585,0.08307692307692309,1,2,0
449084,Melvina Ermita,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,female,Bachelor,Suburban,Married,Aurora,2015-05-12,Standard,Active,0.9875,0.42282176318072784,0.963048225543046,0.6608187134502924,0.35000000000000003,0.49847565470602284,0.28954142434931834,0.23692307692307693,0,0,1
489549,Donya Schachsieck,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,female,Bachelor,Rural,Married,Aurora,2021-01-27,Standard,Cancelled,0.08750000000000001,0.42282176318072784,0.963048225543046,0.11403508771929824,0.1,0.13090890913548447,0.0,0.38461538461538464,1,1,2
530613,Helga Kaelin,Ontario,London,0.0,0.6534949939802728,female,High School or Below,Suburban,Married,Aurora,2018-05-13,Standard,Active,0.5375,0.4231276105369144,0.8404126646162992,0.39181286549707606,0.29,0.43191894234924966,0.10452052526205399,0.3307692307692308,1,0,1
293685,Sammie Heins,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,High School or Below,Rural,Married,Aurora,2019-09-24,Standard,Active,0.3375,0.42323439990797596,0.8256475127815821,0.283625730994152,0.25,0.4278647399106904,0.07130276831367198,0.39230769230769236,1,1,2
213979,Danyel Kobs,Ontario,Kingston,0.07026547417201279,0.7112928645835699,male,Bachelor,Rural,Married,Aurora,2015-09-02,Standard,Active,0.9375,0.4232984568344471,0.9262849705606024,0.5087719298245614,0.59,0.5061300978720668,0.40111946851588887,0.5184615384615385,0,0,1
442980,Rossie Bendana,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Urban,Married,Aurora,2019-09-19,Standard,Active,0.3375,0.4235114154148847,0.0,0.5,0.48,0.5247635902768787,0.5941537751328461,0.42923076923076925,0,2,0
438383,Idell Pimple,Ontario,Kingston,0.07026547417201279,0.7112928645835699,female,Master,Suburban,Divorced,Aurora,2020-09-17,Standard,Active,0.1875,0.4235839509974655,0.8853648792766794,0.29239766081871343,0.2,0.3394291231391852,0.0,0.3046153846153846,1,1,2
470802,Marco Munzell,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,High School or Below,Suburban,Married,Aurora,2021-07-24,Standard,Active,0.0625,0.4239818998374072,0.8434257089821758,0.11403508771929824,0.23,0.09727951544466763,0.10755628703754812,0.8846153846153847,1,1,2
932453,Arlean Laverde,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,female,Bachelor,Rural,Married,Aurora,2018-03-22,Standard,Active,0.5625,0.42413384564227474,0.9897899661179362,0.4619883040935673,0.45,0.5422595807264117,0.31255801817442835,0.4353846153846154,0,0,1
153953,Belinda Letsinger,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Bachelor,Rural,Single,Aurora,2020-12-10,Standard,Active,0.15000000000000002,0.42439166095896574,0.8934438005929694,0.2309941520467836,0.27,0.18729957513227796,0.448715697146384,0.52,1,1,2
137999,Jimmy Sexton,Ontario,Trenton,0.06293343400842488,0.6980514440702621,female,Bachelor,Suburban,Single,Aurora,2015-07-01,Standard,Active,0.9625,0.42478107412373145,0.9450892797084256,0.5994152046783626,0.6,0.5492464909588183,0.12296089637765881,0.4476923076923077,0,0,1
838553,Hana Rettig,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Rural,Single,Aurora,2020-07-15,Standard,Cancelled,0.08750000000000001,0.42478107412373145,0.9450892797084256,0.09649122807017543,0.12,0.08740033693984592,0.2726189341214606,0.543076923076923,1,1,2
771943,Isaias Arita,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Rural,Married,Aurora,2017-07-22,Standard,Active,0.6625000000000001,0.4248802438367574,0.0,0.6140350877192983,0.6,0.4323293754087832,0.7351285306411228,0.4369230769230769,0,2,0
201115,Trinidad Albers,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,male,College,Rural,Single,Aurora,2021-02-10,2021 Promotion,Active,0.125,0.42492273595911545,0.0,0.5994152046783626,0.8200000000000001,0.5134733813870924,0.4707914557104938,0.6123076923076923,0,2,0
384602,Cornelia Betters,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Urban,Married,Aurora,2018-04-10,Standard,Cancelled,0.30000000000000004,0.42492415226832847,0.0,0.18128654970760233,0.05,0.1273371726540093,0.2608446944417962,0.12153846153846155,1,2,0
281328,Winona Quivers,New Brunswick,Fredericton,0.1679420761892132,0.830825686433379,female,Doctor,Rural,Married,Aurora,2016-09-12,Standard,Active,0.7875000000000001,0.42500251184154836,0.8817058762608645,0.4707602339181286,0.25,0.49606950318082105,0.08043514258044769,0.23692307692307693,1,0,1
784271,Garnet Dundlow,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Doctor,Rural,Married,Aurora,2017-11-19,Standard,Active,0.6125,0.42500251184154836,0.8817058762608645,0.3187134502923976,0.33,0.48545904333010476,0.572429261732843,0.46153846153846156,0,0,1
983242,Sebrina Kriegh,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,female,Bachelor,Urban,Single,Aurora,2016-02-01,Standard,Active,0.875,0.4252275734057025,0.921717479289869,0.7397660818713451,0.58,0.7295995953801216,0.3292998680321741,0.3507692307692308,0,0,1
714206,Tequila Holtz,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,Bachelor,Rural,Married,Aurora,2016-10-16,Standard,Active,0.775,0.42531104752132753,0.8672574613596374,0.5818713450292398,0.58,0.44053930033449656,0.3498301478742141,0.4461538461538462,0,0,1
279468,Corine Salberg,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,College,Suburban,Married,Aurora,2020-02-23,Standard,Active,0.275,0.42586935274159377,0.0,0.8216374269005847,0.56,0.5950494443357008,0.0,0.30615384615384617,0,2,0
760166,Zola Alcala,Prince Edward Island,Charlottetown,0.18342729900727672,0.8734764178225316,male,College,Rural,Married,Aurora,2020-06-22,Standard,Active,0.225,0.42586935274159377,0.0,0.45029239766081874,0.35000000000000003,0.36089703283436386,0.08422357256474201,0.34769230769230774,1,2,0
